"DAY","STOCK_CODE","STOCK_NAME","CURRENT_PRICE","CHANGEMOUNT","CHANGEPERCENT","VOLUME","TURNOVER","AMPLITUDE","MAXIMUM","MINIMUM","OPEN_TODAY","CLOSE_YESTERDAY","QUANTITY_RELATIVE_RATIO","TURNOVER_RATE","PE","PB","TOTAL_MARKET_VALUE","CURRENT_MARKET","UP_DOWN_60","UP_DOWN_THIS_YEAR"
"20190903","300409","道氏技术","11.92","0.29","2.49%","93417","110224826","3.27%","11.95","11.57","11.59","11.63","1.99","3.68","-","2.40","5483056137","3024014596","-9.36%","-7.75%"
"20190903","000890","法尔胜","5.35","0.13","2.49%","241377","127600726","4.98%","5.43","5.17","5.22","5.22","1.47","6.36","-","3.39","2031082524","2030991617","-10.68%","14.32%"
"20190903","002049","紫光国微","55.88","1.35","2.48%","481041","2691758144","5.78%","57.59","54.44","54.70","54.53","1.33","7.93","87.94","8.54","33908988700","33876267160","24.73%","92.36%"
"20190903","002138","顺络电子","22.31","0.54","2.48%","303714","669735888","4.50%","22.47","21.49","21.89","21.77","1.08","4.34","46.10","4.27","17988962047","15596124963","37.6%","58.81%"
"20190903","002792","通宇通讯","26.02","0.63","2.48%","102558","266571911","4.33%","26.48","25.38","25.39","25.39","1.00","6.84","86.06","4.43","8790602159","3900354017","-20.18%","-19.84%"
"20190903","600206","有研新材","10.79","0.26","2.47%","452641","484213760","2.85%","10.84","10.54","10.65","10.53","1.70","5.40","113.45","3.06","9139975170","9050418213","-22.27%","65.49%"
"20190903","603778","乾景园林","4.97","0.12","2.47%","71107","35481577","4.54%","5.08","4.86","4.86","4.85","3.29","1.42","98.12","2.45","2484999895","2484999895","18.33%","15.85%"
"20190903","600287","江苏舜天","6.25","0.15","2.46%","119776","75521723","3.93%","6.43","6.19","6.19","6.10","2.03","2.74","7.56","1.27","2729975462","2729975500","-2.66%","29.34%"
"20190903","600857","宁波中百","9.58","0.23","2.46%","12712","12104014","2.78%","9.58","9.32","9.32","9.35","0.96","0.57","31.92","4.25","2148984807","2148984807","3.34%","14.73%"
"20190903","603357","设计总院","11.68","0.28","2.46%","44273","50921025","3.51%","11.73","11.33","11.39","11.40","1.85","1.99","12.20","2.37","5309058851","2594626780","-14.58%","-43.21%"
"20190903","300700","岱勒新材","28.78","0.69","2.46%","43892","124410078","4.20%","28.78","27.60","28.00","28.09","1.17","9.91","-","4.53","2371472057","1275169880","43.18%","9.98%"
"20190903","600081","东风科技","12.10","0.29","2.46%","176020","208425009","4.83%","12.13","11.56","11.63","11.81","0.63","5.61","22.74","2.85","3794076120","3794076120","8.76%","67.45%"
"20190903","000672","上峰水泥","12.95","0.31","2.45%","311318","404107600","5.30%","13.32","12.65","12.70","12.64","2.22","3.83","5.55","2.63","10536377174","10536243129","7.02%","53.8%"
"20190903","603788","宁波高发","13.88","0.33","2.44%","13014","17899561","3.17%","13.92","13.49","13.63","13.55","1.21","0.57","18.04","1.75","3193707508","3193707508","-0.43%","-1.98%"
"20190903","600582","天地科技","3.36","0.08","2.44%","224640","74675089","3.35%","3.39","3.28","3.29","3.28","1.98","0.54","12.54","0.86","13905658243","13905658256","-2.61%","-0.59%"
"20190903","603955","大千生态","15.55","0.37","2.44%","8431","13011972","3.16%","15.65","15.17","15.26","15.18","1.61","1.18","20.46","1.51","1758705022","1109029326","3.27%","11.63%"
"20190903","300195","长荣股份","8.00","0.19","2.43%","78357","61845178","2.94%","8.02","7.79","7.82","7.81","1.48","2.59","46.81","0.96","3467869040","2421346048","-5.33%","0.5%"
"20190903","300508","维宏股份","31.25","0.74","2.43%","13386","41705088","2.82%","31.38","30.52","30.52","30.51","1.64","3.24","45.19","5.66","2841000000","1291443250","-17.22%","27.73%"
"20190903","600798","宁波海运","3.81","0.09","2.42%","173017","65282315","2.96%","3.83","3.72","3.72","3.72","1.40","1.68","17.67","1.31","4596895237","3927542038","5.28%","17.59%"
"20190903","002618","丹邦科技","13.55","0.32","2.42%","101674","138182022","5.74%","13.99","13.23","13.30","13.23","1.97","1.86","277.45","4.30","7424316105","7424316105","-10.44%","-1.53%"
"20190903","000938","紫光股份","35.09","0.83","2.42%","178833","623503712","3.94%","35.50","34.15","34.26","34.26","0.93","0.88","42.32","2.64","71685859449","71685859309","32.07%","11.75%"
"20190903","600096","云天化","5.51","0.13","2.42%","184379","102063663","3.16%","5.63","5.46","5.46","5.38","2.08","1.40","31.05","1.65","7866489235","7280799342","-10.99%","11.76%"
"20190903","600176","中国巨石","8.46","0.20","2.42%","272447","229705552","3.51%","8.54","8.25","8.27","8.26","1.55","0.78","14.06","2.04","29629516076","29629516068","-8.54%","-10.67%"
"20190903","300252","金信诺","11.04","0.26","2.41%","269234","292785920","6.77%","11.14","10.41","10.96","10.78","2.17","7.11","104.46","2.68","6378954305","4180734406","-2.73%","0.64%"
"20190903","300751","迈为股份","152.80","3.59","2.41%","7813","116752981","5.91%","153.49","144.67","148.60","149.21","0.88","6.01","32.07","6.47","7945600159","1986400040","33.12%","21.57%"
"20190903","600797","浙大网新","8.91","0.21","2.41%","361771","318608288","3.68%","8.94","8.62","8.69","8.70","1.58","3.57","43.11","2.07","9325523134","9039928459","-10.46%","21.92%"
"20190903","603220","中贝通信","28.90","0.68","2.41%","78696","225560427","3.61%","29.18","28.16","28.20","28.22","1.05","9.32","116.10","6.49","9761263871","2440315968","-4.56%","30.41%"
"20190903","300480","光力科技","15.74","0.37","2.41%","72605","112927539","3.97%","15.85","15.24","15.40","15.37","1.28","7.70","63.71","4.26","3018978090","1483296355","4.45%","70.24%"
"20190903","002591","恒大高新","8.53","0.20","2.40%","70704","59975969","2.88%","8.59","8.35","8.35","8.33","1.66","3.78","21.79","2.10","2616347185","1595632020","12.72%","24.96%"
"20190903","600977","中国电影","14.98","0.35","2.39%","148852","221173607","3.14%","15.08","14.62","14.66","14.63","1.31","0.80","20.51","2.52","27967659145","27967659145","-1.19%","7.93%"
"20190903","002045","国光电器","6.46","0.15","2.38%","235952","151660071","4.28%","6.53","6.26","6.34","6.31","0.86","5.05","8.23","1.68","3025760096","3017192734","25.93%","36.29%"
"20190903","300558","贝达药业","49.00","1.14","2.38%","33036","160213379","2.86%","49.00","47.63","47.63","47.86","0.71","1.95","112.49","8.76","19649000000","8300571923","31.79%","61.4%"
"20190903","002281","光迅科技","30.12","0.70","2.38%","260806","782731584","3.67%","30.45","29.37","29.43","29.42","1.38","4.15","70.85","4.91","20392201938","18932280739","9.93%","12.72%"
"20190903","002021","*ST中捷","1.73","0.04","2.37%","53643","9175379","3.55%","1.74","1.68","1.69","1.69","1.61","0.78","-","1.78","1189920032","1189154514","1.76%","-36.4%"
"20190903","002879","长缆科技","13.41","0.31","2.37%","19786","26260248","2.52%","13.43","13.10","13.22","13.10","2.16","1.77","17.46","1.72","2589573423","1498106823","-3.66%","1.9%"
"20190903","002643","万润股份","12.07","0.28","2.37%","124002","148615993","4.50%","12.18","11.65","11.87","11.79","1.20","1.36","23.78","2.42","10973237628","10973237640","20.7%","22.43%"
"20190903","002848","高斯贝尔","14.25","0.33","2.37%","82354","116544060","3.59%","14.35","13.85","13.95","13.92","1.02","9.31","-","3.75","2381887500","1260809006","0.28%","19.66%"
"20190903","600890","中房股份","4.78","0.11","2.36%","70353","33528071","5.57%","4.87","4.61","4.65","4.67","0.81","1.21","-","11.67","2768551863","2768551877","-23.52%","-39.8%"
"20190903","002261","拓维信息","5.66","0.13","2.35%","361442","202376664","3.98%","5.71","5.49","5.53","5.53","1.86","4.11","106.64","2.48","6230340339","4976120087","-7.82%","32.24%"
"20190903","600326","西藏天路","6.98","0.16","2.35%","172258","119298808","2.64%","6.98","6.80","6.82","6.82","2.56","1.99","14.48","1.89","6040383896","6040383910","2.5%","5.44%"
"20190903","002476","宝莫股份","5.66","0.13","2.35%","87177","49077568","3.98%","5.72","5.50","5.54","5.53","2.34","1.51","409.36","4.80","3463919907","3270104034","-3.25%","28.34%"
"20190903","300523","辰安科技","36.72","0.84","2.34%","16883","61215397","4.07%","36.78","35.32","36.00","35.88","1.95","1.09","-","6.55","8542454351","5662958955","-28.91%","-34.04%"
"20190903","300440","运达科技","6.99","0.16","2.34%","36740","25285092","3.07%","6.99","6.78","6.80","6.83","1.01","0.82","44.22","2.66","3131519897","3114763023","-4.77%","22.2%"
"20190903","002115","三维通信","8.30","0.19","2.34%","211733","174687587","3.08%","8.33","8.08","8.11","8.11","1.02","3.99","48.53","2.56","5972906038","4403588076","-37.03%","-23.08%"
"20190903","601019","山东出版","7.45","0.17","2.34%","81437","60332461","3.30%","7.49","7.25","7.28","7.28","2.58","1.91","10.20","1.58","15547404602","3180404919","-6.03%","-5.7%"
"20190903","000025","特力A","21.84","0.50","2.34%","112179","243071618","3.75%","21.88","21.08","21.32","21.34","0.87","2.86","105.12","8.60","9414313775","8578278569","4.8%","-18.02%"
"20190903","002913","奥士康","51.73","1.18","2.33%","16608","85587750","3.28%","51.93","50.27","50.36","50.55","0.76","4.61","38.89","3.43","7654985364","1862952474","17.55%","29.01%"
"20190903","300221","银禧科技","5.70","0.13","2.33%","99091","55566000","3.05%","5.70","5.53","5.58","5.57","0.98","2.41","20.63","2.45","2578203183","2341101915","-13.9%","12.43%"
"20190903","300493","润欣科技","7.02","0.16","2.33%","155413","108691845","3.06%","7.08","6.87","6.87","6.86","1.65","3.26","82.22","4.62","3349024104","3349024090","-18.82%","-25.13%"
"20190903","002052","同洲电子","4.84","0.11","2.33%","495151","237443541","5.92%","4.96","4.68","4.75","4.73","0.97","6.64","176.08","5.94","3610445033","3610413679","5.93%","13.41%"
"20190903","600825","新华传媒","4.85","0.11","2.32%","116489","56159675","4.85%","4.95","4.72","4.74","4.74","1.09","1.11","141.68","1.99","5067705973","5067706002","-6.37%","-0.41%"
"20190903","603598","引力传媒","7.98","0.18","2.31%","30908","24303345","3.46%","8.00","7.73","7.79","7.80","1.73","1.15","39.16","3.64","2159571545","2137545947","-4.7%","-8.83%"
"20190903","002426","胜利精密","2.67","0.06","2.30%","540817","143655648","3.45%","2.70","2.61","2.62","2.61","1.03","2.37","-","1.19","9188852572","6103513802","0.75%","15.09%"
"20190903","300724","捷佳伟创","32.92","0.74","2.30%","54849","179782319","3.79%","33.32","32.10","32.23","32.18","1.21","3.23","22.85","4.39","10534399414","5596461842","14.86%","12.2%"
"20190903","300698","万马科技","17.78","0.40","2.30%","37051","65430799","3.05%","17.79","17.26","17.38","17.38","1.45","8.80","338.94","6.20","2382520092","748890002","-14.52%","-3.05%"
"20190903","300787","海能实业","56.99","1.27","2.28%","48576","274290176","4.24%","57.38","55.02","55.90","55.72","0.76","22.89","36.66","4.51","4837311342","1209327836","45.17%","45.17%"
"20190903","300670","大烨智能","9.05","0.20","2.26%","46438","41737600","2.60%","9.10","8.87","8.87","8.85","1.06","3.31","81.31","4.37","2638980056","1270620027","-37.28%","-45.55%"
"20190903","600355","精伦电子","3.62","0.08","2.26%","128568","46467905","2.26%","3.65","3.57","3.58","3.54","1.35","2.61","-","5.14","1781362848","1781362848","-7.18%","2.26%"
"20190903","300773","拉卡拉","58.49","1.29","2.26%","50530","292850608","2.48%","58.57","57.15","57.15","57.20","1.23","12.63","31.94","5.18","23396585571","2340184967","12.57%","22.06%"
"20190903","000034","神州数码","14.97","0.33","2.25%","182677","268141045","3.62%","14.97","14.44","14.66","14.64","1.41","3.76","12.35","2.42","9791434572","7267574892","17.41%","12.56%"
"20190903","600521","华海药业","17.31","0.38","2.24%","483730","825302880","4.73%","17.46","16.66","17.19","16.93","2.57","3.91","32.34","4.91","21652016156","21403362341","28.22%","65.49%"
"20190903","002636","金安国纪","8.69","0.19","2.24%","120533","103415531","4.12%","8.73","8.38","8.56","8.50","0.99","4.89","35.42","2.43","6326319695","2141643636","0.46%","21.71%"
"20190903","300383","光环新网","19.23","0.42","2.23%","256671","489245280","3.08%","19.32","18.74","18.84","18.81","0.99","1.80","37.81","3.76","29637196855","27348904118","19.22%","49.65%"
"20190903","002093","国脉科技","9.22","0.20","2.22%","208680","191740469","2.55%","9.26","9.03","9.06","9.02","1.33","2.12","63.83","2.82","9289150269","9085105320","-12.95%","21.02%"
"20190903","000931","中关村","8.30","0.18","2.22%","121975","101628921","8.13%","8.80","8.14","8.21","8.12","2.06","1.74","49.13","3.81","6250954094","5827351649","-4.49%","18.91%"
"20190903","000935","四川双马","14.30","0.31","2.22%","82538","118508158","3.57%","14.55","14.05","14.10","13.99","2.27","1.08","13.58","2.81","10917196908","10917172698","-10.79%","-4.28%"
"20190903","603218","日月股份","22.69","0.49","2.21%","74379","166999571","7.12%","23.40","21.82","22.80","22.20","1.77","5.75","28.08","3.90","12056263714","2932858757","19.31%","34.79%"
"20190903","002859","洁美科技","32.80","0.71","2.21%","15202","49359061","3.96%","32.95","31.68","32.10","32.09","0.82","1.40","78.30","5.42","8477815803","3557561816","25.33%","7.73%"
"20190903","603993","洛阳钼业","3.71","0.08","2.20%","1469055","540966528","3.31%","3.73","3.61","3.64","3.63","2.11","0.83","49.59","2.04","80133183387","65540016812","-8.62%","0%"
"20190903","300647","超频三","15.80","0.34","2.20%","86858","136112386","3.62%","15.87","15.31","15.55","15.46","1.26","10.87","219.52","6.37","3760098392","1262129295","11.66%","7.05%"
"20190903","002885","京泉华","19.58","0.42","2.19%","91299","176623573","2.77%","19.58","19.05","19.14","19.16","1.05","13.49","49.72","4.62","3524399986","1325409649","-8.72%","-8.08%"
"20190903","000953","*ST河化","4.20","0.09","2.19%","48469","20008154","6.81%","4.30","4.02","4.10","4.11","1.26","1.65","-","-4.39","1235049579","1235049592","21.39%","7.97%"
"20190903","000962","东方钽业","7.47","0.16","2.19%","72500","53975121","3.83%","7.56","7.28","7.32","7.31","1.81","1.64","563.17","2.91","3293019758","3293007896","-13.54%","20.87%"
"20190903","600800","天津磁卡","5.61","0.12","2.19%","119327","67100652","3.83%","5.74","5.53","5.55","5.49","1.39","1.95","-","25.63","3429230655","3427463511","-8.48%","13.56%"
"20190903","300358","楚天科技","7.01","0.15","2.19%","43813","30288582","3.21%","7.03","6.81","6.91","6.86","1.31","0.99","65.28","1.39","3279890522","3096248011","-5.27%","-6.91%"
"20190903","002449","国星光电","11.21","0.24","2.19%","139734","155583568","3.01%","11.25","10.92","10.94","10.97","1.61","2.30","17.57","2.00","6933129088","6812888464","-14.88%","7.79%"
"20190903","603021","山东华鹏","7.50","0.16","2.18%","21563","15993781","2.86%","7.50","7.29","7.35","7.34","0.84","0.67","-","1.81","2399610525","2399610480","18.48%","35.87%"
"20190903","300338","开元股份","8.92","0.19","2.18%","26860","23638056","2.63%","8.92","8.69","8.70","8.73","1.21","1.35","40.92","1.45","3078985039","1774115076","-18.05%","25.76%"
"20190903","600360","华微电子","6.09","0.13","2.18%","402300","242162935","4.03%","6.12","5.88","5.97","5.96","1.80","4.21","81.40","1.94","5872412388","5816366117","-13.12%","17.79%"
"20190903","300620","光库科技","34.41","0.73","2.17%","8184","28007838","2.43%","34.44","33.62","33.80","33.68","1.50","3.72","63.56","5.39","3108496156","757019997","-6.07%","-18.36%"
"20190903","002319","乐通股份","10.85","0.23","2.17%","10688","11502502","2.82%","10.89","10.59","10.69","10.62","0.72","0.53","-","5.12","2170000076","2169588113","-8.11%","-29.32%"
"20190903","000401","冀东水泥","16.03","0.34","2.17%","234220","374866400","2.80%","16.16","15.72","15.76","15.69","1.04","1.74","7.30","1.81","21600793237","21595851091","-7.82%","31.58%"
"20190903","002134","天津普林","8.01","0.17","2.17%","63960","50810665","3.19%","8.06","7.81","7.84","7.84","1.58","2.60","171.56","5.12","1969256698","1969256698","5.53%","34.17%"
"20190903","603389","亚振家居","7.06","0.15","2.17%","55307","38903563","5.64%","7.26","6.87","6.94","6.91","2.06","7.32","-","2.48","1855029105","533397116","-11.19%","-34.87%"
"20190903","000055","方大集团","5.18","0.11","2.17%","108871","56030150","3.35%","5.20","5.03","5.04","5.07","0.88","1.61","22.63","1.16","5819129906","3513510506","-0.19%","28.54%"
"20190903","002385","大北农","5.64","0.12","2.17%","1217053","687824496","4.89%","5.80","5.53","5.58","5.52","0.94","4.46","355.87","2.42","23930484832","15402726565","-4.24%","77.36%"
"20190903","603229","奥翔药业","13.25","0.28","2.16%","12272","16141954","3.01%","13.28","12.89","12.99","12.97","0.81","2.27","34.15","3.42","2120000000","715235000","2.72%","16.08%"
"20190903","300157","恒泰艾普","4.72","0.10","2.16%","181235","86222896","3.68%","4.86","4.69","4.77","4.62","2.38","2.56","-","0.93","3361174424","3337311044","-4.26%","14.56%"
"20190903","300595","欧普康视","45.31","0.96","2.16%","29634","133208705","3.38%","45.60","44.10","44.24","44.35","0.70","1.19","78.46","16.34","18299507933","11240353080","24.46%","20.51%"
"20190903","600770","综艺股份","5.67","0.12","2.16%","192213","108414475","3.24%","5.71","5.53","5.55","5.55","1.28","1.48","297.85","2.13","7371000099","7371000099","-23.66%","20.34%"
"20190903","600933","爱柯迪","10.43","0.22","2.15%","68171","70505388","3.33%","10.50","10.16","10.16","10.21","0.88","2.57","22.14","2.34","8935574216","2767259468","31.86%","35.98%"
"20190903","603083","剑桥科技","24.76","0.52","2.15%","87139","217259190","5.16%","25.25","24.00","24.29","24.24","1.60","10.23","355.43","3.77","4145171396","2109146302","-21.22%","-1.59%"
"20190903","603018","中设集团","12.36","0.26","2.15%","51649","63572742","2.98%","12.46","12.10","12.10","12.10","1.21","1.13","13.89","2.24","5740235354","5650302056","-10.76%","-28.8%"
"20190903","002553","南方轴承","5.73","0.12","2.14%","61298","35015919","2.50%","5.77","5.63","5.63","5.61","2.84","2.62","35.92","2.93","1994040007","1342505776","-5.12%","9.32%"
"20190903","000007","全新好","8.13","0.17","2.14%","175432","142708315","5.40%","8.32","7.89","7.90","7.96","0.65","5.68","-","15.09","2816622637","2511747666","11.83%","0.12%"
"20190903","300478","杭州高新","13.84","0.29","2.14%","13312","18087152","3.32%","13.84","13.39","13.61","13.55","1.26","1.06","82.79","3.14","1753154339","1743209580","-12.81%","-1.84%"
"20190903","300079","数码科技","5.25","0.11","2.14%","487104","253943417","4.47%","5.34","5.11","5.15","5.14","1.55","3.94","69.06","1.98","7506496526","6497322132","-9.01%","59.57%"
"20190903","603776","永安行","17.75","0.37","2.13%","29865","52358063","2.65%","17.77","17.31","17.38","17.38","0.95","2.49","25.18","1.40","3329545000","2130208332","-26.54%","-8.03%"
"20190903","000157","中联重科","5.79","0.12","2.12%","688210","395459440","3.35%","5.83","5.64","5.70","5.67","1.49","1.09","8.82","1.29","45458466616","36618976117","5.87%","66.28%"
"20190903","300511","雪榕生物","8.18","0.17","2.12%","77999","63460011","3.62%","8.24","7.95","8.08","8.01","1.22","3.16","15.19","2.15","3511182717","2016103604","-2.85%","36.11%"
"20190903","300671","富满电子","23.10","0.48","2.12%","125824","287835056","3.89%","23.19","22.31","22.62","22.62","1.67","16.00","137.53","5.78","3277659054","1816069431","3.45%","34.69%"
"20190903","603358","华达科技","12.99","0.27","2.12%","23549","30365884","3.38%","13.06","12.63","12.72","12.72","0.82","1.71","29.42","1.59","4073663928","1788743285","7.44%","21.63%"
"20190903","600845","宝信软件","36.05","0.75","2.12%","67482","239381915","3.82%","36.15","34.80","35.25","35.30","0.90","0.81","50.68","6.23","41115033214","30032489528","7.74%","68.62%"
"20190903","002383","合众思壮","10.59","0.22","2.12%","104753","109817880","3.47%","10.63","10.27","10.40","10.37","1.25","2.29","-","2.05","7891225282","4840788023","-4.34%","-2.84%"
"20190903","000156","华数传媒","10.14","0.21","2.11%","79875","79992686","3.22%","10.17","9.85","9.89","9.93","1.47","0.62","17.96","1.39","14534188778","12982195228","-8.48%","27.07%"
"20190903","603686","龙马环卫","16.97","0.35","2.11%","114109","190303598","3.61%","16.98","16.38","16.67","16.62","0.70","3.84","20.46","2.14","5038341122","5038341207","20.7%","54.04%"
"20190903","000159","国际实业","6.84","0.14","2.09%","226128","152859569","2.84%","6.86","6.67","6.78","6.70","0.72","4.70","143.08","1.54","3287892265","3287892313","-15.29%","64.08%"
"20190903","300052","中青宝","10.26","0.21","2.09%","67304","68938429","3.98%","10.42","10.02","10.02","10.05","1.25","2.59","50.86","3.36","2715910297","2668022330","4.48%","2.29%"
"20190903","300310","宜通世纪","5.85","0.12","2.09%","358743","208890442","3.66%","5.91","5.70","5.73","5.73","1.19","5.27","95.51","3.24","5163888434","3985713417","-18.41%","13.37%"
"20190903","300568","星源材质","28.84","0.59","2.09%","31900","91533903","2.90%","28.96","28.14","28.14","28.25","0.95","2.48","19.35","2.76","6644923236","3712142090","23.35%","30.56%"
"20190903","300250","初灵信息","13.74","0.28","2.08%","69317","94516309","2.67%","13.77","13.41","13.54","13.46","1.37","4.59","60.43","3.01","3022661203","2075629012","-4%","21.08%"
"20190903","300311","任子行","7.35","0.15","2.08%","422251","307928720","4.58%","7.44","7.11","7.26","7.20","1.30","9.10","34.65","3.33","4997917770","3410399838","13.53%","25.86%"
"20190903","300546","雄帝科技","26.54","0.54","2.08%","45874","119813028","3.35%","26.55","25.68","25.75","26.00","1.69","6.89","38.54","4.75","3586522834","1766928773","7.76%","0.76%"
"20190903","300719","安达维尔","13.76","0.28","2.08%","206637","282123328","11.20%","14.58","13.07","13.26","13.48","1.16","15.81","1024.44","3.87","3499412298","1798713752","21.55%","31.93%"
"20190903","002166","莱茵生物","7.90","0.16","2.07%","184448","143740155","4.52%","7.95","7.60","7.69","7.74","1.02","4.16","49.40","2.79","4465196500","3504318319","-3.3%","29.3%"
"20190903","300302","同有科技","9.43","0.19","2.06%","111509","104126885","4.33%","9.55","9.15","9.26","9.24","1.37","4.52","373.65","3.70","4301746458","2325746729","-13.62%","25.17%"
"20190903","300445","康斯特","13.84","0.28","2.06%","21714","29897822","3.54%","14.00","13.52","13.58","13.56","1.51","2.25","31.73","4.16","2268712614","1336294836","14.19%","42.83%"
"20190903","600801","华新水泥","19.88","0.40","2.05%","266372","527633872","2.98%","20.08","19.50","19.64","19.48","1.44","1.96","6.59","2.30","41680403358","27074170394","3.38%","20.64%"
"20190903","300786","国林环保","54.80","1.10","2.05%","17214","94035743","2.61%","55.23","53.83","53.83","53.70","1.17","12.89","43.96","4.01","2926319959","731579990","46.28%","46.28%"
"20190903","002200","*ST云投","5.96","0.12","2.05%","13516","7997278","2.91%","5.98","5.81","5.86","5.84","1.08","1.03","41.34","6.39","1097432031","784443905","-5.55%","5.49%"
"20190903","600004","白云机场","19.50","0.39","2.04%","100633","194542599","2.30%","19.51","19.07","19.09","19.11","1.09","0.49","47.12","2.57","40351750023","40351749984","21.19%","96.97%"
"20190903","603297","永新光学","34.49","0.69","2.04%","15232","51998288","2.34%","34.49","33.70","34.00","33.80","1.25","5.58","32.92","3.60","3766308183","941577046","1.98%","-20.22%"
"20190903","600835","上海机电","18.00","0.36","2.04%","103974","186437983","2.72%","18.13","17.65","17.72","17.64","0.97","1.29","15.07","1.68","18409307544","14517077472","16.81%","19.93%"
"20190903","600725","ST云维","3.00","0.06","2.04%","21511","6513151","5.10%","3.09","2.94","2.94","2.94","1.00","0.17","253.76","12.50","3697410000","3697410000","-6.85%","23.05%"
"20190903","600572","康恩贝","6.50","0.13","2.04%","485971","312127952","5.02%","6.60","6.28","6.37","6.37","0.95","1.83","22.24","3.25","17337581300","17293759288","7.97%","10.17%"
"20190903","603803","瑞斯康达","14.09","0.28","2.03%","86242","120907899","2.68%","14.15","13.78","13.84","13.81","0.86","3.92","57.78","2.39","5932672862","3096863001","6.02%","36.57%"
"20190903","300603","立昂技术","18.07","0.36","2.03%","73140","131892577","3.22%","18.25","17.68","17.87","17.71","1.20","8.91","53.93","2.14","4972622826","1483123739","-44.57%","-27.43%"
"20190903","300113","顺网科技","18.11","0.36","2.03%","227676","408081552","4.79%","18.29","17.44","17.93","17.75","1.06","4.77","29.12","4.75","12573542340","8652039752","24.07%","42.94%"
"20190903","002012","凯恩股份","5.06","0.10","2.02%","293532","148173467","3.43%","5.12","4.95","5.00","4.96","1.34","6.30","73.85","1.89","2366184851","2356637006","15.26%","31.43%"
"20190903","300510","金冠股份","5.56","0.11","2.02%","100149","55371556","3.67%","5.59","5.39","5.42","5.45","2.03","1.98","110.29","1.18","4908840461","2809262296","-48.9%","-36.12%"
"20190903","300768","迪普科技","39.30","0.78","2.02%","83431","324654160","3.19%","39.48","38.25","38.80","38.52","1.29","20.85","84.92","10.22","15720392695","1572392969","17.42%","143.04%"
"20190903","300111","向日葵","2.53","0.05","2.02%","211122","53363943","4.03%","2.58","2.48","2.48","2.48","1.78","1.89","479.82","81.26","2833093968","2826616156","2.83%","27.14%"
"20190903","002148","北纬科技","5.55","0.11","2.02%","90865","50204823","2.21%","5.58","5.46","5.47","5.44","1.41","2.05","186.58","2.73","3140044293","2462044909","-16.16%","-10.77%"
"20190903","002330","得利斯","7.06","0.14","2.02%","101487","71593460","3.76%","7.16","6.90","6.92","6.92","0.96","2.02","774.46","2.66","3544119971","3543194377","16.58%","60.14%"
"20190903","002429","兆驰股份","3.03","0.06","2.02%","481164","144930103","4.04%","3.07","2.95","2.98","2.97","1.43","1.21","18.07","1.52","13716629910","12037990343","7.83%","59.47%"
"20190903","600802","福建水泥","7.60","0.15","2.01%","111098","84672477","3.89%","7.75","7.46","7.50","7.45","2.76","2.91","6.89","2.55","2902239825","2902239810","-5.82%","2.29%"
"20190903","002947","恒铭达","58.25","1.15","2.01%","68033","390362464","5.41%","58.88","55.79","56.77","57.10","0.71","22.40","56.13","6.35","7078074582","1769518675","38.26%","116.06%"
"20190903","000008","神州高铁","3.57","0.07","2.00%","205025","72916949","2.29%","3.58","3.50","3.51","3.50","1.95","0.79","74.97","1.36","9927439200","9259761868","-6.32%","-8.25%"
"20190903","000889","中嘉博创","9.16","0.18","2.00%","98709","89692240","3.79%","9.24","8.90","8.90","8.98","0.82","1.59","36.66","1.68","6128973146","5694256307","-15.58%","-8.86%"
"20190903","600478","科力远","4.61","0.09","1.99%","178741","82005306","2.65%","4.62","4.50","4.51","4.52","1.19","1.22","-","2.79","7621627410","6775255828","-16.97%","18.56%"
"20190903","002338","奥普光电","13.84","0.27","1.99%","59453","81858029","3.17%","13.96","13.53","13.61","13.57","1.70","2.48","81.82","4.10","3321600037","3321303169","4.77%","21.4%"
"20190903","002598","山东章鼓","6.66","0.13","1.99%","32416","21305903","3.52%","6.66","6.43","6.55","6.53","1.91","1.20","23.98","2.53","2077919952","1798917001","-1.91%","-2.77%"
"20190903","000739","普洛药业","11.28","0.22","1.99%","81647","91155796","3.62%","11.34","10.94","11.17","11.06","0.94","0.71","23.67","3.80","13293744675","12936175136","21.42%","52.09%"
"20190903","600678","四川金顶","5.13","0.10","1.99%","107088","54993360","4.57%","5.24","5.01","5.05","5.03","1.66","3.07","64.26","20.71","1790318740","1790318740","-14.21%","-9.2%"
"20190903","000637","茂化实华","4.61","0.09","1.99%","84443","38605851","3.10%","4.62","4.48","4.51","4.52","1.30","2.30","14.35","2.62","2396625461","1689541815","1.11%","21.22%"
"20190903","002819","东方中科","19.07","0.37","1.98%","28797","54424361","3.26%","19.16","18.55","18.74","18.70","1.26","4.59","84.40","6.16","3002268925","1197676437","3.08%","-8.58%"
"20190903","600498","烽火通信","27.80","0.54","1.98%","231272","638749136","2.49%","27.83","27.15","27.25","27.26","1.03","2.09","37.98","3.36","32489876734","30772908915","-3.14%","-2.39%"
"20190903","603996","ST中新","4.66","0.09","1.97%","33824","15768704","4.16%","4.73","4.54","4.54","4.57","1.00","1.13","-","1.08","1398698954","1398698954","19.79%","-38.52%"
"20190903","002796","世嘉科技","41.35","0.80","1.97%","57607","235741092","3.18%","41.40","40.11","40.37","40.55","1.55","4.64","57.58","4.74","6959437626","5132755669","19.75%","19.51%"
